Frequency,Nominal,Min,Max
80000,-9.193375804610817,-9.215880743030496,-9.168755995524076
82000,-9.201819712717167,-9.22352156839869,-9.178255221064344
84000,-9.209698136041407,-9.230678672511205,-9.187080708398483
86000,-9.217071219534791,-9.237401498972046,-9.195307438588031
88000,-9.22399065957717,-9.24373280171833,-9.20299940348011
90000,-9.230501155472556,-9.249709754600778,-9.210211570069614
92000,-9.236641569762035,-9.255373555304068,-9.216991435828012
94000,-9.242445863515957,-9.2607441155624,-9.223380271271317
96000,-9.24794385609995,-9.265845883212165,-9.22941412096263
98000,-9.253161846824327,-9.270701215847765,-9.235124616184633
100000,-9.258123127025566,-9.275329991564234,-9.24053963950003
102000,-9.262848404563162,-9.27974994871403,-9.245683871876931
104000,-9.267356157802919,-9.283976970789176,-9.250579245990059
106000,-9.271662932448454,-9.288025326551544,-9.25524532402378
108000,-9.27578359175726,-9.291907873448196,-9.259699614314123
110000,-9.279731528508483,-9.295648443856287,-9.263957838130029
112000,-9.283518845410619,-9.299246344938831,-9.268034155563203
115000,-9.288922370954548,-9.304392973385003,-9.273835204297045
118000,-9.294021842583408,-9.309264855426928,-9.279293697209699
120000,-9.297266869517873,-9.312372803797725,-9.28275893679066
122000,-9.300397143121106,-9.315376713587565,-9.286095491819033
125000,-9.304892434682078,-9.319700890802618,-9.290876347377875
128000,-9.309166161199224,-9.323823605932336,-9.295409741943663
130000,-9.311901536346195,-9.326468481041736,-9.298305184422093
132000,-9.31455179037963,-9.329035754680758,-9.301105902391622
135000,-9.318377608502693,-9.332750162623896,-9.305140798702363
138000,-9.322036483514967,-9.336312021394747,-9.30899051172192
140000,-9.324389337220847,-9.33860755535688,-9.311461303519277
142000,-9.326677135245824,-9.340843516692333,-9.313860141448746
145000,-9.32999382875149,-9.344092052313513,-9.31733135830845
148000,-9.33318130320465,-9.347222035135953,-9.320660024342805
150000,-9.335238986785305,-9.34924688734876,-9.322804988316467
155000,-9.340165321430767,-9.354108715561829,-9.32792771687656
160000,-9.344807343362225,-9.358708836409438,-9.332738199375182
165000,-9.34919465078443,-9.363074150964778,-9.337269490558995
170000,-9.353352785929877,-9.367227918859983,-9.341550038356495
175000,-9.357303916558308,-9.371190362521855,-9.345604471154363
180000,-9.361067383101405,-9.3749791537367,-9.349454227287437
185000,-9.364660141599114,-9.378609808636682,-9.353118062711092
190000,-9.368097125042866,-9.382096010755156,-9.356612463702199
195000,-9.37139154027037,-9.385449877097917,-9.359951984844331
200000,-9.374555113536891,-9.388682178710273,-9.36314952773527
205000,-9.377598294902478,-9.391802524635782,-9.366216572293862
210000,-9.380530429335293,-9.394819516217687,-9.369163369884205
215000,-9.383359900735426,-9.39774087721683,-9.37199910547023
